,Unnamed: 0,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Delta,Time0,TimeDelta,TimeIndy,TimeIndy0,TimeIndyDelta,Distance0,DistanceDelta,IndySpeed,SpeedDelta
227,229,2018-10-20 21:59:16.898,0 days 01:14:16.834000,,,29.982,10639,166,4,89,False,8,pos,1.9169052777777777,0.3500316074551224,OnTrack,11090.210285030904,2964.682752645837,1482,5.092016851018521,29.974,0.007999999999999119,35.07401685101852,35.06384101412499,0.010175836893530743,1.9165363888888889,0.00036888888888886306,130.50523646307448,35.49476353692552
228,230,2018-10-20 21:59:17.198,0 days 01:14:17.134000,,,30.282,10953,171,4,82,False,8,pos,1.9311552777777778,0.3527234033372163,OnTrack,11203.605231666203,2885.9720812078667,1487,5.172598459637155,29.982,0.3000000000000007,35.454598459637154,35.07401685101852,0.380581608618634,1.9169052777777777,0.014250000000000096,134.79369165052344,36.20630834947656
229,231,2018-10-20 21:59:17.251,0 days 01:14:17.187000,,,30.335,11267,177,4,75,False,8,car,1.9337611111111113,0.3532043854501486,OnTrack,11225.414037593408,2874.2160793500934,1488,5.186586844499068,30.282,0.053000000000000824,35.52158684449907,35.454598459637154,0.06698838486191505,1.9311552777777778,0.0026058333333334183,140.03920260710288,36.96079739289712
230,232,2018-10-20 21:59:17.491,0 days 01:14:17.427000,,,30.575,11234,178,4,72,False,8,car,1.945627777777778,0.3553713323776516,OnTrack,11330.502682846545,2833.9146838097236,1495,5.2487497884050995,30.335,0.23999999999999844,35.823749788405095,35.52158684449907,0.30216294390602627,1.9337611111111113,0.011866666666666692,141.38067179172756,36.619328208272435
231,233,2018-10-20 21:59:17.498,0 days 01:14:17.434000,,,30.582,11445,179,4,75,False,8,pos,1.9459758333333337,0.3554348208209453,OnTrack,11333.730792663217,2833.064012110561,1496,5.250532526635888,30.575,0.0070000000000014495,35.83253252663589,35.823749788405095,0.00878273823079212,1.945627777777778,0.0003480555555557263,142.66621264056576,36.33378735943424
232,234,2018-10-20 21:59:17.731,0 days 01:14:17.667000,,,30.815,11657,180,4,79,False,8,car,1.9576258333333336,0.3575626270234413,OnTrack,11446.161337810041,2814.589639698083,1501,5.30894883751328,30.582,0.23300000000000054,36.12394883751328,35.83253252663589,0.29141631087739484,1.9459758333333337,0.011649999999999938,143.91781940320027,36.08218059679973
233,235,2018-10-20 21:59:17.798,0 days 01:14:17.734000,,,30.882,11762,181,4,84,False,8,pos,1.9609944444444447,0.3581775202338481,OnTrack,11480.151762429132,2812.6424600438136,1503,5.325431882102979,30.815,0.06700000000000017,36.20743188210298,36.12394883751328,0.08348304458969835,1.9576258333333336,0.003368611111111086,145.26302987153343,35.73697012846657
234,236,2018-10-20 21:59:18.011,0 days 01:14:17.947000,,,31.095,11867,183,4,89,False,8,car,1.9718219444444445,0.3601617459505307,OnTrack,11593.044134764983,2815.145290581455,1506,5.376984144629382,30.882,0.2129999999999974,36.47198414462938,36.20743188210298,0.26455226252640074,1.9609944444444447,0.010827499999999768,147.33950724049956,35.66049275950044
235,237,2018-10-20 21:59:18.098,0 days 01:14:18.034000,,,31.182,11867,188,4,94,False,8,pos,1.9763652777777778,0.361002707501625,OnTrack,11641.642086194624,2819.487384482402,1508,5.39769571127454,31.095,0.08699999999999974,36.57969571127454,36.47198414462938,0.10771156664515757,1.9718219444444445,0.004543333333333344,151.84998704812133,36.150012951878665
236,238,2018-10-20 21:59:18.250,0 days 01:14:18.186000,,,31.334,11867,193,4,99,False,8,car,1.9845141666666668,0.3625015109534552,OnTrack,11729.824845075345,2830.8669099707226,1510,5.433444756762641,31.182,0.15200000000000102,36.76744475676264,36.57969571127454,0.18774904548810412,1.9763652777777778,0.008148888888888983,156.2511272626368,36.7488727373632
237,239,2018-10-20 21:59:18.398,0 days 01:14:18.334000,,,31.482,11587,195,4,99,False,8,pos,1.9925308333333334,0.3639682252752492,OnTrack,11816.906344786206,2845.4085365238707,1512,5.467761563969955,31.334,0.1479999999999997,36.94976156396996,36.76744475676264,0.18231680720731447,1.9845141666666668,0.008016666666666561,158.29588309531218,36.70411690468782
238,240,2018-10-20 21:59:18.490,0 days 01:14:18.426000,,,31.574,11307,197,4,100,False,8,car,1.997565277777778,0.3648997612046805,OnTrack,11871.228834840746,2855.8067493506514,1513,5.488870452894769,31.482,0.0920000000000023,37.06287045289477,36.94976156396996,0.1131088889248133,1.9925308333333334,0.0050344444444445635,160.23497509597118,36.76502490402882
239,241,2018-10-20 21:59:18.691,0 days 01:14:18.627000,,,31.775,10989,207,5,100,False,8,car,2.009122777777778,0.3670102518604067,OnTrack,11993.129249898298,2882.006896980342,1514,5.534457205882716,31.574,0.20099999999999696,37.309457205882715,37.06287045289477,0.24658675298794464,1.997565277777778,0.011557499999999887,168.73169177110546,38.26830822889454
240,242,2018-10-20 21:59:18.698,0 days 01:14:18.634000,,,31.782,11142,210,5,100,False,8,pos,2.0095311111111114,0.3670848586778569,OnTrack,11997.346917691906,2882.972357679478,1515,5.536032733388383,31.775,0.0070000000000014495,37.318032733388385,37.309457205882715,0.008575527505669811,2.009122777777778,0.0004083333333335659,171.41802635802046,38.581973641979545
241,243,2018-10-20 21:59:18.931,0 days 01:14:18.867000,,,32.015,11296,213,5,100,False,8,car,2.0233169444444448,0.3696032838579244,OnTrack,12136.70218594688,2916.5260042997998,1515,5.588070640886777,31.782,0.23300000000000054,37.60307064088678,37.318032733388385,0.285037907498392,2.0095311111111114,0.013785833333333386,174.11368345903315,38.886316540966845
242,244,2018-10-20 21:59:18.998,0 days 01:14:18.934000,,,32.082,11529,217,5,100,False,8,pos,2.027355555555556,0.3703434095305558,OnTrack,12176.597923183173,2926.5606019610577,1516,5.602902609525942,32.015,0.06700000000000017,37.68490260952594,37.60307064088678,0.08183196863916464,2.0233169444444448,0.0040386111111110345,177.6689506775642,39.3310493224358
243,245,2018-10-20 21:59:19.210,0 days 01:14:19.146000,,,32.294,11762,221,5,100,False,8,car,2.04037,0.3727309004450712,OnTrack,12303.232596076028,2959.2167910208545,1515,5.649512557124821,32.082,0.2119999999999962,37.94351255712482,37.68490260952594,0.25860994759887745,2.027355555555556,0.013014444444443996,181.16859167640834,39.83140832359166
244,246,2018-10-20 21:59:19.298,0 days 01:14:19.234000,,,32.382,11867,224,5,100,False,8,pos,2.0458455555555553,0.3737386722060988,OnTrack,12355.921128002276,2973.1932798882735,1515,5.668738066915346,32.294,0.08800000000000097,38.05073806691534,37.94351255712482,0.10722550979052414,2.04037,0.005475555555555456,183.8368503773871,40.163149622612906
245,247,2018-10-20 21:59:19.450,0 days 01:14:19.386000,,,32.534,11972,228,5,100,False,8,car,2.055472222222222,0.3755065403297382,OnTrack,12448.162883987463,2998.31372597434,1514,5.701813385401653,32.382,0.15200000000000102,38.235813385401656,38.05073806691534,0.1850753184863123,2.0458455555555553,0.009626666666666672,187.25349378535898,40.746506214641016
246,248,2018-10-20 21:59:19.599,0 days 01:14:19.535000,,,32.683,11366,232,5,100,False,8,pos,2.065074444444444,0.3772811526620723,OnTrack,12539.72166829302,3024.5727153447106,1513,5.734111145068953,32.534,0.1490000000000009,38.41711114506895,38.235813385401656,0.1812977596672951,2.055472222222222,0.009602222222222068,190.66975821122224,41.330241788777755
247,249,2018-10-20 21:59:19.690,0 days 01:14:19.626000,,,32.774,10761,236,5,100,False,8,car,2.0710399999999995,0.3783795710875513,OnTrack,12596.333020157901,3041.792417257755,1511,5.7537941114004365,32.683,0.09100000000000108,38.52779411140044,38.41711114506895,0.11068296633148833,2.065074444444444,0.005965555555555557,194.03166279155164,41.96833720844836
248,250,2018-10-20 21:59:19.899,0 days 01:14:19.835000,,,32.983,10838,238,5,100,False,8,pos,2.0848572222222215,0.3809318210002059,OnTrack,12726.523674419925,3085.115288296323,1508,5.798937660847948,32.774,0.20899999999999608,38.781937660847944,38.52779411140044,0.2541435494475053,2.0710399999999995,0.013817222222221925,195.72403119471429,42.275968805285714
249,251,2018-10-20 21:59:19.930,0 days 01:14:19.866000,,,33.014,10916,241,6,100,False,8,car,2.0869324999999996,0.3813134711410808,OnTrack,12745.956634128352,3092.07497953651,1507,5.805631410274962,32.983,0.03100000000000591,38.819631410274965,38.781937660847944,0.03769374942702086,2.0848572222222215,0.0020752777777781617,198.20262281060786,42.79737718939214
250,252,2018-10-20 21:59:20.170,0 days 01:14:20.106000,,,33.254,11048,245,6,100,False,8,car,2.1032658333333325,0.3842960666311833,OnTrack,12897.600959245567,3151.3978791042514,1501,5.857500566658816,33.014,0.23999999999999488,39.11150056665881,38.819631410274965,0.2918691563838465,2.0869324999999996,0.016333333333332867,201.46013620798135,43.53986379201865
251,253,2018-10-20 21:59:20.199,0 days 01:14:20.135000,,,33.283,11174,247,6,100,False,8,pos,2.105255555555555,0.3846605961100158,OnTrack,12915.875024496452,3159.19143526506,1501,5.86377714626495,33.254,0.029000000000003467,39.14677714626495,39.11150056665881,0.0352765796061405,2.1032658333333325,0.0019897222222224897,203.05256575255154,43.947434247448456
252,254,2018-10-20 21:59:20.409,0 days 01:14:20.345000,,,33.493,11300,250,6,100,False,8,car,2.1198388888888884,0.3873268503137281,OnTrack,13047.919875963842,3220.189813453706,1494,5.909247543764504,33.283,0.21000000000000085,39.4022475437645,39.14677714626495,0.2554703974995505,2.105255555555555,0.014583333333333393,205.50326188024422,44.496738119755776
253,255,2018-10-20 21:59:20.499,0 days 01:14:20.435000,,,33.583,11379,252,6,100,False,8,pos,2.126138888888888,0.3884815831192223,OnTrack,13103.63161895495,3248.876980227413,1491,5.928720664192922,33.493,0.0899999999999963,39.51172066419292,39.4022475437645,0.10947312042841872,2.1198388888888884,0.006299999999999528,207.17414385596226,44.82585614403774
254,256,2018-10-20 21:59:20.610,0 days 01:14:20.546000,,,33.694,11459,254,6,100,False,8,car,2.133970555555555,0.3899165344999815,OnTrack,13171.355940634843,3286.9454959461973,1486,5.95270041380034,33.583,0.1110000000000042,39.646700413800346,39.51172066419292,0.13497974960742454,2.126138888888888,0.007831666666667125,208.87577641832317,45.12422358167683
255,257,2018-10-20 21:59:20.799,0 days 01:14:20.735000,,,33.883,11591,256,6,100,False,8,pos,2.147410555555555,0.3923883552463704,OnTrack,13282.757576359525,3359.475152992287,1477,5.993375335044656,33.694,0.18900000000000006,39.876375335044656,39.646700413800346,0.22967492124431033,2.133970555555555,0.013440000000000119,210.6629654551325,45.33703454486749
256,258,2018-10-20 21:59:20.850,0 days 01:14:20.786000,,,33.934,11723,258,6,100,False,8,car,2.151065555555555,0.3930573901589466,OnTrack,13311.952202517876,3380.843725774617,1474,6.004305893417143,33.883,0.05099999999999483,39.93830589341714,39.876375335044656,0.06193055837248096,2.147410555555555,0.003654999999999742,212.46377145286436,45.536228547135636
257,259,2018-10-20 21:59:21.090,0 days 01:14:21.026000,,,34.174,11723,259,6,100,False,8,car,2.168332222222222,0.3962104196770551,OnTrack,13443.584509163265,3491.252000951754,1461,6.05547406284767,33.934,0.240000000000002,40.22947406284767,39.93830589341714,0.29116816943053436,2.151065555555555,0.017266666666666985,213.48487412471442,45.51512587528558
258,260,2018-10-20 21:59:21.099,0 days 01:14:21.035000,,,34.183,11269,260,6,100,False,8,pos,2.1689822222222217,0.3963292787638208,OnTrack,13448.346835355494,3495.687312209535,1461,6.057384933377596,34.174,0.009000000000000341,40.2403849333776,40.22947406284767,0.010910870529926342,2.168332222222222,0.0006499999999998174,214.4650139126103,45.53498608738971
259,261,2018-10-20 21:59:21.330,0 days 01:14:21.266000,,,34.414,10816,262,6,100,False,8,car,2.1857938888888886,0.3993999707725933,OnTrack,13567.324578713833,3615.55290112033,1450,6.106262817911883,34.183,0.23100000000000165,40.520262817911885,40.2403849333776,0.27987788453428664,2.1689822222222217,0.01681166666666689,216.24430990933308,45.75569009066692
260,262,2018-10-20 21:59:21.399,0 days 01:14:21.335000,,,34.483,10823,263,6,100,False,8,pos,2.1908347222222218,0.4003244272027448,OnTrack,13601.59940447241,3653.007782183946,1448,6.1208069136278365,34.414,0.06899999999999551,40.603806913627835,40.520262817911885,0.08354409571595056,2.1857938888888886,0.005040833333333161,217.21463191964008,45.785368080359916
261,263,2018-10-20 21:59:21.531,0 days 01:14:21.467000,,,34.615,10830,265,7,100,False,8,car,2.2005513888888886,0.4021018066362042,OnTrack,13666.182452357334,3726.558269418818,1441,6.148571381965283,34.483,0.132000000000005,40.763571381965285,40.603806913627835,0.15976446833744973,2.1908347222222218,0.009716666666666818,218.9473063942906,46.05269360570941
262,264,2018-10-20 21:59:21.699,0 days 01:14:21.635000,,,34.783,10877,266,7,100,False,8,pos,2.212964722222222,0.4043803096069799,OnTrack,13746.410843749949,3822.2328290473106,1434,6.183860102426198,34.615,0.16799999999999926,40.966860102426196,40.763571381965285,0.20328872046091107,2.2005513888888886,0.012413333333333387,219.82528051079416,46.17471948920584
263,265,2018-10-20 21:59:21.770,0 days 01:14:21.706000,,,34.854,10924,268,7,100,False,8,car,2.2182502777777775,0.405350806743892,OnTrack,13779.994322560093,3863.3498449558683,1430,6.198797027833171,34.783,0.07099999999999795,41.05279702783317,40.966860102426196,0.08593692540697617,2.212964722222222,0.005285555555555543,221.4182077132504,46.58179228674959
264,266,2018-10-20 21:59:21.999,0 days 01:14:21.935000,,,35.083,11000,270,7,100,False,8,pos,2.2354252777777774,0.4085100495509988,OnTrack,13887.740901837935,3997.706777859328,1421,6.247280677214555,34.854,0.2289999999999992,41.33028067721455,41.05279702783317,0.2774836493813808,2.2182502777777775,0.01717499999999994,222.82393985318754,47.17606014681246
265,267,2018-10-20 21:59:22.010,0 days 01:14:21.946000,,,35.094,11077,272,7,100,False,8,car,2.2362563888888887,0.4086620964308631,OnTrack,13892.921266887963,4004.221804971623,1420,6.249626808094517,35.083,0.011000000000002785,41.34362680809452,41.33028067721455,0.013346130879966722,2.2354252777777774,0.0008311111111112268,224.1848238197314,47.815176180268594
266,268,2018-10-20 21:59:22.250,0 days 01:14:22.186000,,,35.334,11132,273,7,100,False,8,car,2.254456388888889,0.4119855599769775,OnTrack,14006.137334989942,4146.784600301447,1411,6.301398113739971,35.094,0.240000000000002,41.635398113739974,41.34362680809452,0.2917713056454545,2.2362563888888887,0.018200000000000216,224.55943655959544,48.44056344040456
267,269,2018-10-20 21:59:22.299,0 days 01:14:22.235000,,,35.383,11203,275,7,100,False,8,pos,2.258199444444444,0.412669844820358,OnTrack,14029.425915260428,4176.0391343038,1410,6.312128177292537,35.334,0.04899999999999949,41.69512817729254,41.635398113739974,0.05973006355256416,2.254456388888889,0.003743055555555319,225.59828666749638,49.40171333250362
268,270,2018-10-20 21:59:22.490,0 days 01:14:22.426000,,,35.574,11274,277,7,100,False,8,car,2.2728958333333327,0.4153577189596648,OnTrack,14121.061765388784,4290.583270550352,1404,6.354531291107586,35.383,0.1909999999999954,41.92853129110758,41.69512817729254,0.23340311381504364,2.258199444444444,0.014696388888888468,226.67649602105885,50.32350397894115
269,271,2018-10-20 21:59:22.599,0 days 01:14:22.535000,,,35.683,11308,278,7,100,False,8,pos,2.281313055555555,0.4169018793646418,OnTrack,14173.758554356422,4355.933074171432,1401,6.37916441027804,35.574,0.10900000000000176,42.062164410278044,41.92853129110758,0.1336331191704616,2.2728958333333327,0.00841722222222252,226.75516509756852,51.24483490243148
270,272,2018-10-20 21:59:22.730,0 days 01:14:22.666000,,,35.814,11343,280,7,100,False,8,car,2.291501944444444,0.4187663995197821,OnTrack,14237.814464328216,4434.791716216341,1397,6.409213613697988,35.683,0.13100000000000023,42.223213613697986,42.062164410278044,0.16104920341994244,2.281313055555555,0.010188888888889025,227.7564820010682,52.24351799893179
271,273,2018-10-20 21:59:22.899,0 days 01:14:22.835000,,,35.983,11408,281,7,100,False,8,pos,2.304693333333333,0.4211848305354561,OnTrack,14321.193622106259,4536.564098702726,1394,6.448736079053816,35.814,0.16899999999999693,42.43173607905381,42.223213613697986,0.20852246535582708,2.291501944444444,0.0131913888888886,227.74044954323142,53.25955045676858
272,274,2018-10-20 21:59:23.090,0 days 01:14:23.026000,,,36.174,11474,283,7,100,False,8,car,2.319708055555555,0.4239342027261027,OnTrack,14416.479088114369,4652.295575656362,1390,6.494338542182483,35.983,0.1910000000000025,42.66833854218248,42.43173607905381,0.23660246312866917,2.304693333333333,0.015014722222222332,228.45493358454723,54.545066415452766
273,275,2018-10-20 21:59:23.199,0 days 01:14:23.135000,,,36.283,11515,284,7,100,False,8,pos,2.328306944444444,0.4255100522909192,OnTrack,14471.051319464428,4718.68761463551,1389,6.520626719868832,36.174,0.10900000000000176,42.80362671986883,42.66833854218248,0.13528817768634838,2.319708055555555,0.008598888888888823,228.81526330976268,55.184736690237315
274,276,2018-10-20 21:59:23.330,0 days 01:14:23.266000,,,36.414,11556,285,7,100,False,8,car,2.3386777777777774,0.4274037525819363,OnTrack,14536.646003798223,4799.012356210605,1387,6.552293640160089,36.283,0.13100000000000023,42.96629364016009,42.80362671986883,0.16266692029125807,2.328306944444444,0.01037083333333344,229.51808476579865,55.48191523420135
275,277,2018-10-20 21:59:23.498,0 days 01:14:23.434000,,,36.582,11573,284,7,100,False,8,pos,2.3519311111111105,0.4298225558506106,OnTrack,14619.947857780926,4902.146274848461,1386,6.592747779136447,36.414,0.16799999999999926,43.174747779136446,42.96629364016009,0.20845413897635723,2.3386777777777774,0.013253333333333117,228.88487719311104,55.11512280688896
